__layer,CEP,COD_ID,PN_CON,lon,lat,DIST,PAC,RAMAL,UNI_TR_MT,CTMT,UNI_TR_AT,SUB,CONJ,MUN,CEG_GD,BRR,CLAS_SUB,CNAE,TIP_CC,FAS_CON,GRU_TEN,TEN_FORN,GRU_TAR,SIT_ATIV,DAT_CON,CAR_INST,LIV,ARE_LOC,TIP_SIST,ENE_01,ENE_02,ENE_03,ENE_04,ENE_05,ENE_06,ENE_07,ENE_08,ENE_09,ENE_10,ENE_11,ENE_12,DIC_01,DIC_02,DIC_03,DIC_04,DIC_05,DIC_06,DIC_07,DIC_08,DIC_09,DIC_10,DIC_11,DIC_12,FIC_01,FIC_02,FIC_03,FIC_04,FIC_05,FIC_06,FIC_07,FIC_08,FIC_09,FIC_10,FIC_11,FIC_12,SEMRED,DESCR
UCBT_tab,01310-200,0cfdf6acfac8b001dc69155671a88d0ca6f4049888189d9956eaaeec98a91f34,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,BCN,BT,10,B1,DS,01/05/1975,2.4,0,UB,RD_INTERLIG,34.02,87.0,115.0,78.0,102.0,66.0,63.0,75.0,74.0,72.0,53.0,65.05,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,97205e7b171855144c3661e8d4ffce586ba159f8e37405b33f0a075c7c1dd5eb,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/04/1976,5.6,0,UB,RD_INTERLIG,10.0,50.0,50.0,40.0,30.0,30.0,30.0,50.0,20.0,120.0,50.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,01206e5037f79a27f8f0409e9ad975143ed243419e4614c0c91efbb237f4f213,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/04/1973,6.6,0,UB,RD_INTERLIG,10.0,50.0,50.0,20.0,30.0,30.0,50.0,30.0,30.0,50.0,20.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,4bf211a61149c671338aa773a44e963b9abe85a6e4450139be4a6270c2c7b8ac,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,6499-9/99,COM-Tipo02,ABN,BT,10,B3,DS,01/08/1973,2.8,0,UB,RD_INTERLIG,50.0,50.0,54.354,50.0,50.0,50.0,42.0,24.4,50.0,50.0,29.5,47.81,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,233598aaabfd71453013cd45e29d4301b1a79fb10370a6cbd8a9cd6b8e821649,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABN,BT,10,B1,DS,01/09/1974,2.8,0,UB,RD_INTERLIG,130.08,290.0,300.0,270.0,320.0,260.0,250.0,270.0,280.0,360.0,330.0,281.56,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,6e21c2b18e158f22ef5b623e47b288dc7994cd0d9a26514698f256dd73625048,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/09/1974,3.0,0,UB,RD_INTERLIG,55.03,100.0,150.0,130.0,80.0,50.0,50.0,50.0,90.0,100.0,60.0,77.67,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,bdfaf47aa219c61635c53f96059ba290bd904e658ff8d64dc4743bd27f06147a,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,CAN,BT,10,B1,DS,01/07/1974,2.5,0,UB,RD_INTERLIG,25.01,50.0,50.0,50.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,5d6bd0836a9b7e9effa059d8a0a78dfb815271c5eb79f03f3ee772ba32b7190b,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,CAN,BT,10,B1,DS,01/04/1973,2.5,0,UB,RD_INTERLIG,25.01,50.0,40.0,50.0,60.0,40.0,50.0,50.0,50.0,50.0,40.0,29.12,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,bbd94d9686de4371c2048d3f035d71abaf6a9ea9f10e2f722efd5bd169b4c19e,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,6911-7/01,COM-Tipo02,CAN,BT,10,B3,DS,01/05/1974,3.0,0,UB,RD_INTERLIG,490.0,380.0,891.398,560.0,670.0,420.0,226.8,244.0,440.0,480.0,194.7,430.32,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,0f02681e3c81484fd549b6335657a6c9c9aa6e41cd917680d892af0f167c5999,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/04/1976,10.0,0,UB,RD_INTERLIG,45.03,50.0,70.0,50.0,90.0,50.0,50.0,60.0,50.0,50.0,50.0,58.25,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,d7259a586a729a8a83b1e36c49c41321bb6fcdd906f3402a0fb96075f2ebd6f0,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABN,BT,10,B1,DS,01/07/1975,3.0,0,UB,RD_INTERLIG,125.08,310.0,360.0,310.0,270.0,250.0,230.0,270.0,170.0,200.0,160.0,145.63,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,c29bd6a794e85e9fb8c5fb3ddee17733603004616a535f3a68659ba4a4c4ebe1,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,6201-5/01,COM-Tipo02,ABCN,BT,10,B3,DS,01/05/1974,2.5,0,UB,RD_INTERLIG,440.0,370.0,521.794,300.0,340.0,210.0,193.2,152.5,340.0,440.0,200.6,210.38,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,811f00b28ebb25cf7d4ca4305abc3c468d88b9ac97ae4dbf7046026b1dcff99d,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,6201-5/01,COM-Tipo02,BCN,BT,10,B3,DS,01/02/1973,2.7,0,UB,RD_INTERLIG,50.0,24.0,54.354,28.0,50.0,44.0,56.28,35.38,59.0,72.0,35.99,40.16,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,afea3228a70bc4f10e4c78810d50c37b78bc65ceb13ed405fe7a0b697dea62db,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,BCN,BT,10,B1,DS,01/07/1982,1.0,0,UB,RD_INTERLIG,30.02,160.0,50.0,50.0,60.0,50.0,40.0,50.0,50.0,60.0,50.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,7109a3ef090ab5aaad9e9e638ffd8773e0c8997cce392a54e3a85fbccbeb4799,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,CAN,BT,10,B1,DS,01/04/1982,3.0,0,UB,RD_INTERLIG,5.0,50.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,30.0,50.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,66a34edd61721b51f2cb8a9d9c6a083fa1334c1a9098e02d438d9361a7abafd1,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,CAN,BT,10,B1,DS,01/06/1983,2.0,0,UB,RD_INTERLIG,17.01,28.0,51.0,68.0,50.0,50.0,43.0,40.0,50.0,41.0,50.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,9acb8e92592b6b263fe0119e8e5350bed06e1c90169b720666f76efd7c52a39c,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16584,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,8640-2/06,COM-Tipo01,ABCN,BT,10,B3,AT,01/06/1983,2.0,0,UB,RD_INTERLIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.7,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,e53c0993ac972572144a383f420514873862e3c7d218d23bd6df409f642102b4,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,8219-9/01,COM-Tipo02,BCN,BT,10,B3,DS,01/06/1983,4.3,0,UB,RD_INTERLIG,30.0,31.0,27.177,22.0,32.0,21.0,20.16,14.64,50.0,24.0,29.5,47.81,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,255aa893130169c1ab03c5bb84da176cef1333976469ed49eaa0c269b0c44cb4,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,BCN,BT,10,B1,DS,01/10/1983,4.3,0,UB,RD_INTERLIG,26.51,65.0,68.0,56.0,63.0,49.0,50.0,67.0,66.0,53.0,50.0,59.22,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,374699439db5cb6e52ce31e8d9f8516a5530a3fdf591a170839c6a8c456b2cbc,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,8211-3/00,COM-Tipo02,BCN,BT,10,B3,DS,01/10/1983,1.0,0,UB,RD_INTERLIG,29.0,50.0,32.612,25.0,28.0,21.0,42.0,17.69,44.0,25.0,12.39,26.77,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,ebecc025d07d66466475f8d0228f2db2471e7258309fdd7ba31371caf726cfb7,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo02,ABN,BT,10,B1,DS,01/06/1983,3.5,0,UB,RD_INTERLIG,62.54,170.0,199.0,153.0,124.0,188.0,88.0,81.0,131.0,103.0,72.0,107.77,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,6190ede032619a7478ce1dae61907374212800e8f5799a8c0b6b2972920ed20f,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABN,BT,10,B1,DS,01/06/1983,3.5,0,UB,RD_INTERLIG,115.07,270.0,350.0,260.0,290.0,210.0,180.0,190.0,300.0,310.0,190.0,281.56,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,d0d6f93fe2580fac87ca9a465124b1b787b16b328de7a799b58b2f2431bbd79f,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,7311-4/00,RES-Tipo03,ABCN,BT,10,B3,DS,01/06/1975,0.5,0,UB,RD_INTERLIG,0.0,0.0,0.0,0.0,0.0,479.0,93.24,95.77,179.0,150.0,95.58,72.67,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,c43a3d0a5aa142b53bf246c8b5b8c6fc014ddcc8e343af5efbd4db2f037d57c3,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABCN,BT,10,B1,DS,01/06/1974,7.5,0,UB,RD_INTERLIG,0.0,0.0,0.0,89.0,113.0,97.0,93.0,184.0,239.0,284.0,198.0,246.61,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,1bc072a753423527b6c9e33c2742dfc21d93f4907fabb1d11483d2fc0974ee1f,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,7112-0/00,COM-Tipo02,ABN,BT,10,B3,DS,01/02/1973,7.5,0,UB,RD_INTERLIG,688.0,597.0,905.53,493.0,553.0,428.0,388.92,275.72,537.0,612.0,282.02,602.45,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,78aa30a4e5e4c5c5fd3fc4f49858f3002f41d80f938a1eb9f310988238495f2c,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,8291-1/00,COM-Tipo02,ABN,BT,10,B3,DS,01/10/1980,2.4,0,UB,RD_INTERLIG,521.0,465.0,730.512,358.0,433.0,267.0,242.76,220.21,401.0,497.0,232.46,430.32,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,4d17aa726e89dd572bf0c5e155d4dd219edc5323347e58da4d0137d48f30aea7,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABN,BT,10,B1,DS,01/05/1989,11.4,0,UB,RD_INTERLIG,127.58,319.0,304.0,50.0,1.0,50.0,50.0,28.0,504.0,507.0,369.0,416.52,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,bbebbc2d7af0ad8fa72ff1009cd31b89952c045c043eb21887cff42e5ef22e48,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO9,4619-2/00,COM-Tipo02,ABCN,BT,10,B3,DS,01/06/1975,31.2,0,UB,RD_INTERLIG,100.0,100.0,108.707,20.0,100.0,20.0,84.0,85.4,100.0,100.0,59.0,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,80e9405d8fd3edca6df0a09650131f27fc11eb731bab9ae307afdfdf178e29d5,1309239,,,390,33046946739376413L,12296951S1,14372994,IBP0201,DIBP-EQ-TR1,DIBP,16584,3550308, ,AV PAULISTA 2028 BELA VISTA,CO9,6421-2/00,COM-Tipo05,ABN,BT,10,B3,AT,01/08/1977,61.4,0,UB,RD_INTERLIG,2480.0,3160.0,3217.73,3120.0,2600.0,2320.0,1612.8,1000.4,2240.0,3240.0,1486.8,2448.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,0fa7ee9f67bb2c7f63a265f5a80f31f084aa17bf3a00f7610263159d09a3ddc9,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2064 BELA VISTA,CO1,5611-2/03,COM-Tipo04,ABN,BT,10,B3,DS,01/12/1989,5.6,0,UB,RD_INTERLIG,4455.0,4911.0,4714.627,5034.0,6250.0,5272.0,3995.04,2867.0,5028.0,5368.0,2529.92,3915.98,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,d778eaec49de98afee2db862f169fda3413279790c371246b9b69b870e00b4c3,10971152,,,390,33061008739369866L,12297501S1,14373896,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2064 BELA VISTA,CO1,8112-5/00,COM-Tipo02,ABCN,BT,10,B3,DS,01/11/1987,13.5,0,UB,RD_INTERLIG,445.0,158.0,101.098,149.0,117.0,42.0,488.88,538.02,694.0,706.0,554.6,386.33,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,34280940ffda6afaaeecff1bcc5ee04fedbb5f0887848f53a00b42da69d894bb,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1904 BELA VISTA,CO9,8711-5/05,COM-Tipo02,ABCN,BT,10,B3,AT,07/11/1991,11.0,0,UB,RD_INTERLIG,100.0,40.0,54.354,40.0,30.0,20.0,100.8,61.0,100.0,100.0,17.7,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,7181fbcc4ec7eea3d14b4479a1adf439c1a2456b9b27a142bc754a4cc81154ae,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,PP1,8423-0/00,SP-Tipo07,ABCN,BT,10,B3,AT,10/01/1992,22.8,0,UB,RD_INTERLIG,695.4,402.0,1750.0,1188.61,1570.0,1020.0,1490.0,1510.0,1250.0,1470.0,1240.0,1320.25,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,3b99efb20e544b4bdd1e8e18b32c35892b39118233694659dd6290e9f452e28d,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1904 BELA VISTA,PP1,8423-0/00,SP-Tipo06,ABCN,BT,10,B3,AT,10/01/1992,22.8,0,UB,RD_INTERLIG,152.5,105.0,610.0,436.109,510.0,480.0,300.0,490.0,460.0,610.0,470.0,490.09,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,b0de2775831b11113c51e8d3b2792899420c639b6a8a9755c0f399ea2fa55727,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1904 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,AT,10/01/1992,23.2,0,UB,RD_INTERLIG,400.0,1150.0,1619.736,1260.0,1310.0,1300.0,1092.0,732.0,830.0,1260.0,578.2,765.02,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,416cabb103985d5257ff594a339a9a9c632f9ef5448bee09ac2866498a1ef586,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1904 BELA VISTA,PP1,6423-9/00,SP-Tipo06,ABCN,BT,10,B3,AT,10/01/1992,23.2,0,UB,RD_INTERLIG,61.0,30.0,100.0,162.472,270.0,140.0,270.0,100.0,100.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,8114f4726d168d9887b93dab959f90bbb3887a326ad39385c89153bcc3594139,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1904 BELA VISTA,CO1,6911-7/01,COM-Tipo02,ABCN,BT,10,B3,AT,10/01/1992,23.2,0,UB,RD_INTERLIG,320.0,370.0,467.441,300.0,360.0,220.0,235.2,195.2,320.0,340.0,200.6,315.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,269a9075451f76b49953d4c34a1ad0e7463554146cdb8d0f53975e815e7128d4,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1904 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,AT,10/01/1992,23.2,0,UB,RD_INTERLIG,100.0,100.0,108.707,30.0,40.0,100.0,84.0,48.8,150.0,570.0,424.8,612.02,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,21cea8c180ea64dc59b9c2e376000534b7dd431f0b8bc883c1b6521232a87f1b,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,9602-5/02,COM-Tipo02,ABN,BT,10,B3,AT,24/03/1992,2.7,0,UB,RD_INTERLIG,400.0,480.0,619.63,490.0,510.0,450.0,394.8,305.0,410.0,470.0,259.6,459.01,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
